Year,구분,A. 시도,B. 시군구,Value
2017,조이혼율,2.서울특별시,도봉구,1.9
2018,조이혼율,2.서울특별시,도봉구,2.1
2019,조이혼율,2.서울특별시,도봉구,2.1
2020,조이혼율,2.서울특별시,도봉구,2.1
2021,조이혼율,2.서울특별시,도봉구,1.9
2001,조이혼율,2.서울특별시,동대문구,3
2002,조이혼율,2.서울특별시,동대문구,2.8
2003,조이혼율,2.서울특별시,동대문구,3.3
2004,조이혼율,2.서울특별시,동대문구,2.8
2005,조이혼율,2.서울특별시,동대문구,2.5
2006,조이혼율,2.서울특별시,동대문구,2.6
2007,조이혼율,2.서울특별시,동대문구,2.5
2008,조이혼율,2.서울특별시,동대문구,2.6
2009,조이혼율,2.서울특별시,동대문구,2.5
2010,조이혼율,2.서울특별시,동대문구,2.5
2011,조이혼율,2.서울특별시,동대문구,2.3
2012,조이혼율,2.서울특별시,동대문구,2.2
2013,조이혼율,2.서울특별시,동대문구,2.1
2014,조이혼율,2.서울특별시,동대문구,2.2
2015,조이혼율,2.서울특별시,동대문구,2
2016,조이혼율,2.서울특별시,동대문구,1.9
2017,조이혼율,2.서울특별시,동대문구,1.8
2018,조이혼율,2.서울특별시,동대문구,1.9
2019,조이혼율,2.서울특별시,동대문구,2
2020,조이혼율,2.서울특별시,동대문구,1.7
2021,조이혼율,2.서울특별시,동대문구,1.7
2001,조이혼율,2.서울특별시,동작구,2.5
2002,조이혼율,2.서울특별시,동작구,2.6
2003,조이혼율,2.서울특별시,동작구,2.6
2004,조이혼율,2.서울특별시,동작구,2.4
2005,조이혼율,2.서울특별시,동작구,2.2
2006,조이혼율,2.서울특별시,동작구,2.1
2007,조이혼율,2.서울특별시,동작구,2.1
2008,조이혼율,2.서울특별시,동작구,1.9
2009,조이혼율,2.서울특별시,동작구,2
2010,조이혼율,2.서울특별시,동작구,1.8
2011,조이혼율,2.서울특별시,동작구,1.9
2012,조이혼율,2.서울특별시,동작구,1.8
2013,조이혼율,2.서울특별시,동작구,1.6
2014,조이혼율,2.서울특별시,동작구,1.8
2015,조이혼율,2.서울특별시,동작구,1.6
2016,조이혼율,2.서울특별시,동작구,1.5
2017,조이혼율,2.서울특별시,동작구,1.5
2018,조이혼율,2.서울특별시,동작구,1.4
2019,조이혼율,2.서울특별시,동작구,1.4
2020,조이혼율,2.서울특별시,동작구,1.6
2021,조이혼율,2.서울특별시,동작구,1.3
2001,조이혼율,2.서울특별시,마포구,2.8
2002,조이혼율,2.서울특별시,마포구,3
2003,조이혼율,2.서울특별시,마포구,3.1
2004,조이혼율,2.서울특별시,마포구,2.6
2005,조이혼율,2.서울특별시,마포구,2.4
2006,조이혼율,2.서울특별시,마포구,2.3
2007,조이혼율,2.서울특별시,마포구,2.3
2008,조이혼율,2.서울특별시,마포구,2.1
2009,조이혼율,2.서울특별시,마포구,2.2
2010,조이혼율,2.서울특별시,마포구,2
2011,조이혼율,2.서울특별시,마포구,2
2012,조이혼율,2.서울특별시,마포구,1.8
2013,조이혼율,2.서울특별시,마포구,1.9
2014,조이혼율,2.서울특별시,마포구,1.7
2015,조이혼율,2.서울특별시,마포구,1.6
2016,조이혼율,2.서울특별시,마포구,1.7
2017,조이혼율,2.서울특별시,마포구,1.6
2018,조이혼율,2.서울특별시,마포구,1.5
2019,조이혼율,2.서울특별시,마포구,1.5
2020,조이혼율,2.서울특별시,마포구,1.5
2021,조이혼율,2.서울특별시,마포구,1.4
2001,조이혼율,2.서울특별시,서대문구,2.7
2002,조이혼율,2.서울특별시,서대문구,2.8
2003,조이혼율,2.서울특별시,서대문구,3.3
2004,조이혼율,2.서울특별시,서대문구,2.5
2005,조이혼율,2.서울특별시,서대문구,2.6
2006,조이혼율,2.서울특별시,서대문구,2.4
2007,조이혼율,2.서울특별시,서대문구,2.4
2008,조이혼율,2.서울특별시,서대문구,2.2
2009,조이혼율,2.서울특별시,서대문구,2.2
2010,조이혼율,2.서울특별시,서대문구,2
2011,조이혼율,2.서울특별시,서대문구,2
2012,조이혼율,2.서울특별시,서대문구,2
2013,조이혼율,2.서울특별시,서대문구,2
2014,조이혼율,2.서울특별시,서대문구,1.8
2015,조이혼율,2.서울특별시,서대문구,1.7
2016,조이혼율,2.서울특별시,서대문구,1.7
2017,조이혼율,2.서울특별시,서대문구,1.6
2018,조이혼율,2.서울특별시,서대문구,1.7
2019,조이혼율,2.서울특별시,서대문구,1.6
2020,조이혼율,2.서울특별시,서대문구,1.5
2021,조이혼율,2.서울특별시,서대문구,1.4
2001,조이혼율,2.서울특별시,서초구,2.3
2002,조이혼율,2.서울특별시,서초구,2.2
2003,조이혼율,2.서울특별시,서초구,2.3
2004,조이혼율,2.서울특별시,서초구,1.8
2005,조이혼율,2.서울특별시,서초구,2.1
2006,조이혼율,2.서울특별시,서초구,1.9
2007,조이혼율,2.서울특별시,서초구,1.8
2008,조이혼율,2.서울특별시,서초구,1.7
2009,조이혼율,2.서울특별시,서초구,1.7
2010,조이혼율,2.서울특별시,서초구,1.7
2011,조이혼율,2.서울특별시,서초구,1.5
2012,조이혼율,2.서울특별시,서초구,1.4
2013,조이혼율,2.서울특별시,서초구,1.5
2014,조이혼율,2.서울특별시,서초구,1.4
2015,조이혼율,2.서울특별시,서초구,1.4
2016,조이혼율,2.서울특별시,서초구,1.3
2017,조이혼율,2.서울특별시,서초구,1.3
2018,조이혼율,2.서울특별시,서초구,1.4
2019,조이혼율,2.서울특별시,서초구,1.5
2020,조이혼율,2.서울특별시,서초구,1.3
2021,조이혼율,2.서울특별시,서초구,1.2
2001,조이혼율,2.서울특별시,성동구,2.7
2002,조이혼율,2.서울특별시,성동구,3.1
2003,조이혼율,2.서울특별시,성동구,3.2
2004,조이혼율,2.서울특별시,성동구,2.8
2005,조이혼율,2.서울특별시,성동구,2.6
2006,조이혼율,2.서울특별시,성동구,2.6
2007,조이혼율,2.서울특별시,성동구,2.5
2008,조이혼율,2.서울특별시,성동구,2.4
2009,조이혼율,2.서울특별시,성동구,2.5
2010,조이혼율,2.서울특별시,성동구,2.2
2011,조이혼율,2.서울특별시,성동구,2
2012,조이혼율,2.서울특별시,성동구,2
2013,조이혼율,2.서울특별시,성동구,2.1
2014,조이혼율,2.서울특별시,성동구,2
2015,조이혼율,2.서울특별시,성동구,1.9
2016,조이혼율,2.서울특별시,성동구,1.9
2017,조이혼율,2.서울특별시,성동구,1.7
2018,조이혼율,2.서울특별시,성동구,1.8
2019,조이혼율,2.서울특별시,성동구,1.8
2020,조이혼율,2.서울특별시,성동구,1.7
2021,조이혼율,2.서울특별시,성동구,1.6
2001,조이혼율,2.서울특별시,성북구,3
2002,조이혼율,2.서울특별시,성북구,2.9
2003,조이혼율,2.서울특별시,성북구,3.2
2004,조이혼율,2.서울특별시,성북구,2.7
2005,조이혼율,2.서울특별시,성북구,2.5
2006,조이혼율,2.서울특별시,성북구,2.4
2007,조이혼율,2.서울특별시,성북구,2.4
2008,조이혼율,2.서울특별시,성북구,2.3
2009,조이혼율,2.서울특별시,성북구,2.4
2010,조이혼율,2.서울특별시,성북구,2.1
2011,조이혼율,2.서울특별시,성북구,1.8
2012,조이혼율,2.서울특별시,성북구,1.9
2013,조이혼율,2.서울특별시,성북구,2
2014,조이혼율,2.서울특별시,성북구,2
2015,조이혼율,2.서울특별시,성북구,1.8
2016,조이혼율,2.서울특별시,성북구,1.9
2017,조이혼율,2.서울특별시,성북구,1.7
2018,조이혼율,2.서울특별시,성북구,1.8
2019,조이혼율,2.서울특별시,성북구,1.5
2020,조이혼율,2.서울특별시,성북구,1.5
2021,조이혼율,2.서울특별시,성북구,1.5
2001,조이혼율,2.서울특별시,송파구,2.6
2002,조이혼율,2.서울특별시,송파구,2.6
2003,조이혼율,2.서울특별시,송파구,3
2004,조이혼율,2.서울특별시,송파구,2.5
2005,조이혼율,2.서울특별시,송파구,2.3
2006,조이혼율,2.서울특별시,송파구,2.3
2007,조이혼율,2.서울특별시,송파구,2.2
2008,조이혼율,2.서울특별시,송파구,2
2009,조이혼율,2.서울특별시,송파구,2
2010,조이혼율,2.서울특별시,송파구,1.8
2011,조이혼율,2.서울특별시,송파구,1.8
2012,조이혼율,2.서울특별시,송파구,1.8
2013,조이혼율,2.서울특별시,송파구,1.7
2014,조이혼율,2.서울특별시,송파구,1.7
2015,조이혼율,2.서울특별시,송파구,1.6
2016,조이혼율,2.서울특별시,송파구,1.6
2017,조이혼율,2.서울특별시,송파구,1.6
2018,조이혼율,2.서울특별시,송파구,1.5
2019,조이혼율,2.서울특별시,송파구,1.6
2020,조이혼율,2.서울특별시,송파구,1.6
2021,조이혼율,2.서울특별시,송파구,1.4
2001,조이혼율,2.서울특별시,양천구,2.9
2002,조이혼율,2.서울특별시,양천구,2.8
2003,조이혼율,2.서울특별시,양천구,3.1
2004,조이혼율,2.서울특별시,양천구,2.5
2005,조이혼율,2.서울특별시,양천구,2.4
2006,조이혼율,2.서울특별시,양천구,2.2
2007,조이혼율,2.서울특별시,양천구,2.3
2008,조이혼율,2.서울특별시,양천구,2.1
2009,조이혼율,2.서울특별시,양천구,2
2010,조이혼율,2.서울특별시,양천구,2
2011,조이혼율,2.서울특별시,양천구,1.8
2012,조이혼율,2.서울특별시,양천구,1.8
2013,조이혼율,2.서울특별시,양천구,1.9
2014,조이혼율,2.서울특별시,양천구,1.8
2015,조이혼율,2.서울특별시,양천구,1.6
2016,조이혼율,2.서울특별시,양천구,1.7
2017,조이혼율,2.서울특별시,양천구,1.5
2018,조이혼율,2.서울특별시,양천구,1.6
2019,조이혼율,2.서울특별시,양천구,1.6
2020,조이혼율,2.서울특별시,양천구,1.7
2021,조이혼율,2.서울특별시,양천구,1.5
2001,조이혼율,2.서울특별시,영등포구,2.7
2002,조이혼율,2.서울특별시,영등포구,2.7
2003,조이혼율,2.서울특별시,영등포구,2.8
2004,조이혼율,2.서울특별시,영등포구,2.4
2005,조이혼율,2.서울특별시,영등포구,2.3
2006,조이혼율,2.서울특별시,영등포구,2.3
2007,조이혼율,2.서울특별시,영등포구,2.4
2008,조이혼율,2.서울특별시,영등포구,2.5
2009,조이혼율,2.서울특별시,영등포구,2.5
2010,조이혼율,2.서울특별시,영등포구,2.3
2011,조이혼율,2.서울특별시,영등포구,2.2
2012,조이혼율,2.서울특별시,영등포구,2.3
2013,조이혼율,2.서울특별시,영등포구,2.1
2014,조이혼율,2.서울특별시,영등포구,2
2015,조이혼율,2.서울특별시,영등포구,1.9
2016,조이혼율,2.서울특별시,영등포구,1.9
2017,조이혼율,2.서울특별시,영등포구,1.7
2018,조이혼율,2.서울특별시,영등포구,1.8
2019,조이혼율,2.서울특별시,영등포구,1.9
2020,조이혼율,2.서울특별시,영등포구,1.7
2021,조이혼율,2.서울특별시,영등포구,1.4
2001,조이혼율,2.서울특별시,용산구,3.1
2002,조이혼율,2.서울특별시,용산구,2.8
2003,조이혼율,2.서울특별시,용산구,3.3
2004,조이혼율,2.서울특별시,용산구,2.7
2005,조이혼율,2.서울특별시,용산구,2.9
2006,조이혼율,2.서울특별시,용산구,2.8
2007,조이혼율,2.서울특별시,용산구,2.8
2008,조이혼율,2.서울특별시,용산구,2.5
2009,조이혼율,2.서울특별시,용산구,2.7
2010,조이혼율,2.서울특별시,용산구,2.2
2011,조이혼율,2.서울특별시,용산구,2.2
2012,조이혼율,2.서울특별시,용산구,2.1
2013,조이혼율,2.서울특별시,용산구,1.9
2014,조이혼율,2.서울특별시,용산구,2.1
2015,조이혼율,2.서울특별시,용산구,1.9
2016,조이혼율,2.서울특별시,용산구,2
2017,조이혼율,2.서울특별시,용산구,1.8
2018,조이혼율,2.서울특별시,용산구,1.8
2019,조이혼율,2.서울특별시,용산구,1.7
2020,조이혼율,2.서울특별시,용산구,1.6
2021,조이혼율,2.서울특별시,용산구,1.6
2001,조이혼율,2.서울특별시,은평구,2.9
2002,조이혼율,2.서울특별시,은평구,3.1
2003,조이혼율,2.서울특별시,은평구,3.8
2004,조이혼율,2.서울특별시,은평구,3.1
2005,조이혼율,2.서울특별시,은평구,3
2006,조이혼율,2.서울특별시,은평구,2.7
2007,조이혼율,2.서울특별시,은평구,2.8
2008,조이혼율,2.서울특별시,은평구,2.4
2009,조이혼율,2.서울특별시,은평구,2.6
2010,조이혼율,2.서울특별시,은평구,2.3
2011,조이혼율,2.서울특별시,은평구,2.1
2012,조이혼율,2.서울특별시,은평구,2.2
2013,조이혼율,2.서울특별시,은평구,2.2
2014,조이혼율,2.서울특별시,은평구,2
2015,조이혼율,2.서울특별시,은평구,1.9
2016,조이혼율,2.서울특별시,은평구,1.9
2017,조이혼율,2.서울특별시,은평구,1.9
2018,조이혼율,2.서울특별시,은평구,1.9
2019,조이혼율,2.서울특별시,은평구,1.9
2020,조이혼율,2.서울특별시,은평구,1.8
2021,조이혼율,2.서울특별시,은평구,1.7
2001,조이혼율,2.서울특별시,종로구,3.2
2002,조이혼율,2.서울특별시,종로구,3
2003,조이혼율,2.서울특별시,종로구,3.2
2004,조이혼율,2.서울특별시,종로구,2.6
2005,조이혼율,2.서울특별시,종로구,2.6
2006,조이혼율,2.서울특별시,종로구,2.7
2007,조이혼율,2.서울특별시,종로구,2.4
2008,조이혼율,2.서울특별시,종로구,2.8
2009,조이혼율,2.서울특별시,종로구,2.5
2010,조이혼율,2.서울특별시,종로구,2.4
2011,조이혼율,2.서울특별시,종로구,2.2
2012,조이혼율,2.서울특별시,종로구,2.2
2013,조이혼율,2.서울특별시,종로구,2.2
2014,조이혼율,2.서울특별시,종로구,2.2
2015,조이혼율,2.서울특별시,종로구,1.8
2016,조이혼율,2.서울특별시,종로구,1.8
2017,조이혼율,2.서울특별시,종로구,1.8
2018,조이혼율,2.서울특별시,종로구,1.6
2019,조이혼율,2.서울특별시,종로구,1.8
2020,조이혼율,2.서울특별시,종로구,1.9
2021,조이혼율,2.서울특별시,종로구,1.4
2001,조이혼율,2.서울특별시,중구,3.5
2002,조이혼율,2.서울특별시,중구,3.6
2003,조이혼율,2.서울특별시,중구,3.6
2004,조이혼율,2.서울특별시,중구,3.1
2005,조이혼율,2.서울특별시,중구,3.1
2006,조이혼율,2.서울특별시,중구,2.7
2007,조이혼율,2.서울특별시,중구,2.9
2008,조이혼율,2.서울특별시,중구,2.7
2009,조이혼율,2.서울특별시,중구,3.2
2010,조이혼율,2.서울특별시,중구,2.9
2011,조이혼율,2.서울특별시,중구,2.3
2012,조이혼율,2.서울특별시,중구,2.5
2013,조이혼율,2.서울특별시,중구,2.5
2014,조이혼율,2.서울특별시,중구,2.3
2015,조이혼율,2.서울특별시,중구,2.2
2016,조이혼율,2.서울특별시,중구,2.1
2017,조이혼율,2.서울특별시,중구,2.1
2018,조이혼율,2.서울특별시,중구,2.1
2019,조이혼율,2.서울특별시,중구,1.9
2020,조이혼율,2.서울특별시,중구,2.1
2021,조이혼율,2.서울특별시,중구,1.9
2001,조이혼율,2.서울특별시,중랑구,3.5
2002,조이혼율,2.서울특별시,중랑구,3.7
2003,조이혼율,2.서울특별시,중랑구,4.2
2004,조이혼율,2.서울특별시,중랑구,3.3
2005,조이혼율,2.서울특별시,중랑구,3.3
2006,조이혼율,2.서울특별시,중랑구,2.9
2007,조이혼율,2.서울특별시,중랑구,3.1
2008,조이혼율,2.서울특별시,중랑구,3
2009,조이혼율,2.서울특별시,중랑구,2.9
2010,조이혼율,2.서울특별시,중랑구,2.7
2011,조이혼율,2.서울특별시,중랑구,2.5
2012,조이혼율,2.서울특별시,중랑구,2.5
2013,조이혼율,2.서울특별시,중랑구,2.5
2014,조이혼율,2.서울특별시,중랑구,2.7
2015,조이혼율,2.서울특별시,중랑구,2.5
2016,조이혼율,2.서울특별시,중랑구,2.3
2017,조이혼율,2.서울특별시,중랑구,2.4
2018,조이혼율,2.서울특별시,중랑구,2.3
2019,조이혼율,2.서울특별시,중랑구,2.4
2020,조이혼율,2.서울특별시,중랑구,2.2
2021,조이혼율,2.서울특별시,중랑구,2
2001,조이혼율,3.인천광역시,,3.7
2002,조이혼율,3.인천광역시,,3.8
2003,조이혼율,3.인천광역시,,4.5
2004,조이혼율,3.인천광역시,,3.7
2005,조이혼율,3.인천광역시,,3.3
2006,조이혼율,3.인천광역시,,3.1
2007,조이혼율,3.인천광역시,,3
2008,조이혼율,3.인천광역시,,2.8
2009,조이혼율,3.인천광역시,,2.9
2010,조이혼율,3.인천광역시,,2.7
2011,조이혼율,3.인천광역시,,2.5
2012,조이혼율,3.인천광역시,,2.6
2013,조이혼율,3.인천광역시,,2.6
2014,조이혼율,3.인천광역시,,2.6
2015,조이혼율,3.인천광역시,,2.5
2016,조이혼율,3.인천광역시,,2.4
2017,조이혼율,3.인천광역시,,2.4
2018,조이혼율,3.인천광역시,,2.4
2019,조이혼율,3.인천광역시,,2.5
2020,조이혼율,3.인천광역시,,2.4
2021,조이혼율,3.인천광역시,,2.3
2001,조이혼율,3.인천광역시,강화군,2
2002,조이혼율,3.인천광역시,강화군,1.9
2003,조이혼율,3.인천광역시,강화군,2.6
2004,조이혼율,3.인천광역시,강화군,2.6
2005,조이혼율,3.인천광역시,강화군,2.2
2006,조이혼율,3.인천광역시,강화군,1.9
2007,조이혼율,3.인천광역시,강화군,2.1
2008,조이혼율,3.인천광역시,강화군,1.9
2009,조이혼율,3.인천광역시,강화군,2.1
2010,조이혼율,3.인천광역시,강화군,1.8
2011,조이혼율,3.인천광역시,강화군,2
2012,조이혼율,3.인천광역시,강화군,2.1
2013,조이혼율,3.인천광역시,강화군,2.2
2014,조이혼율,3.인천광역시,강화군,2.2
2015,조이혼율,3.인천광역시,강화군,1.9
2016,조이혼율,3.인천광역시,강화군,2.2
2017,조이혼율,3.인천광역시,강화군,2
2018,조이혼율,3.인천광역시,강화군,2
2019,조이혼율,3.인천광역시,강화군,2
2020,조이혼율,3.인천광역시,강화군,2.3
2021,조이혼율,3.인천광역시,강화군,2
2001,조이혼율,3.인천광역시,계양구,3.4
2002,조이혼율,3.인천광역시,계양구,3.8
2003,조이혼율,3.인천광역시,계양구,4.5
2004,조이혼율,3.인천광역시,계양구,3.1
2005,조이혼율,3.인천광역시,계양구,2.8
2006,조이혼율,3.인천광역시,계양구,2.8
2007,조이혼율,3.인천광역시,계양구,2.7
2008,조이혼율,3.인천광역시,계양구,2.7
2009,조이혼율,3.인천광역시,계양구,2.8
2010,조이혼율,3.인천광역시,계양구,2.7
2011,조이혼율,3.인천광역시,계양구,2.7
2012,조이혼율,3.인천광역시,계양구,2.7
2013,조이혼율,3.인천광역시,계양구,2.8
2014,조이혼율,3.인천광역시,계양구,2.7
2015,조이혼율,3.인천광역시,계양구,2.6
2016,조이혼율,3.인천광역시,계양구,2.3
2017,조이혼율,3.인천광역시,계양구,2.3
2018,조이혼율,3.인천광역시,계양구,2.5
2019,조이혼율,3.인천광역시,계양구,2.5
2020,조이혼율,3.인천광역시,계양구,2.5
2021,조이혼율,3.인천광역시,계양구,2.4
2001,조이혼율,3.인천광역시,남동구,4
2002,조이혼율,3.인천광역시,남동구,4.1
2003,조이혼율,3.인천광역시,남동구,4.8
2004,조이혼율,3.인천광역시,남동구,3.9
2005,조이혼율,3.인천광역시,남동구,3.5
2006,조이혼율,3.인천광역시,남동구,3.2
2007,조이혼율,3.인천광역시,남동구,3.1
2008,조이혼율,3.인천광역시,남동구,2.9
2009,조이혼율,3.인천광역시,남동구,3
2010,조이혼율,3.인천광역시,남동구,2.8
2011,조이혼율,3.인천광역시,남동구,2.4
2012,조이혼율,3.인천광역시,남동구,2.8
2013,조이혼율,3.인천광역시,남동구,2.6
2014,조이혼율,3.인천광역시,남동구,2.6
2015,조이혼율,3.인천광역시,남동구,2.5
2016,조이혼율,3.인천광역시,남동구,2.4
2017,조이혼율,3.인천광역시,남동구,2.6
2018,조이혼율,3.인천광역시,남동구,2.4
2019,조이혼율,3.인천광역시,남동구,2.6
2020,조이혼율,3.인천광역시,남동구,2.5
2021,조이혼율,3.인천광역시,남동구,2.4
2001,조이혼율,3.인천광역시,동구,4.1
2002,조이혼율,3.인천광역시,동구,3.7
2003,조이혼율,3.인천광역시,동구,4.4
2004,조이혼율,3.인천광역시,동구,3.9
2005,조이혼율,3.인천광역시,동구,3.4
2006,조이혼율,3.인천광역시,동구,3.3
2007,조이혼율,3.인천광역시,동구,2.9
2008,조이혼율,3.인천광역시,동구,3
2009,조이혼율,3.인천광역시,동구,3
2010,조이혼율,3.인천광역시,동구,2.3
2011,조이혼율,3.인천광역시,동구,2.4
2012,조이혼율,3.인천광역시,동구,2.9
2013,조이혼율,3.인천광역시,동구,2.6
2014,조이혼율,3.인천광역시,동구,2.8
2015,조이혼율,3.인천광역시,동구,2.5
2016,조이혼율,3.인천광역시,동구,2.7
2017,조이혼율,3.인천광역시,동구,2.3
2018,조이혼율,3.인천광역시,동구,2.6
2019,조이혼율,3.인천광역시,동구,2.4
2020,조이혼율,3.인천광역시,동구,2.3
2021,조이혼율,3.인천광역시,동구,2.7
2001,조이혼율,3.인천광역시,미추홀구,3.8
2002,조이혼율,3.인천광역시,미추홀구,4.1
2003,조이혼율,3.인천광역시,미추홀구,4.9
2004,조이혼율,3.인천광역시,미추홀구,3.9
2005,조이혼율,3.인천광역시,미추홀구,3.6
2006,조이혼율,3.인천광역시,미추홀구,3.3
2007,조이혼율,3.인천광역시,미추홀구,3.3
2008,조이혼율,3.인천광역시,미추홀구,3
2009,조이혼율,3.인천광역시,미추홀구,3.3
2010,조이혼율,3.인천광역시,미추홀구,3.1
2011,조이혼율,3.인천광역시,미추홀구,2.6
2012,조이혼율,3.인천광역시,미추홀구,2.9
2013,조이혼율,3.인천광역시,미추홀구,2.9
2014,조이혼율,3.인천광역시,미추홀구,2.9
2015,조이혼율,3.인천광역시,미추홀구,2.9
2016,조이혼율,3.인천광역시,미추홀구,2.9
2017,조이혼율,3.인천광역시,미추홀구,2.8
2018,조이혼율,3.인천광역시,미추홀구,2.7
2019,조이혼율,3.인천광역시,미추홀구,3
2020,조이혼율,3.인천광역시,미추홀구,2.9
2021,조이혼율,3.인천광역시,미추홀구,2.7
2001,조이혼율,3.인천광역시,부평구,3.5
2002,조이혼율,3.인천광역시,부평구,3.7
2003,조이혼율,3.인천광역시,부평구,4.2
2004,조이혼율,3.인천광역시,부평구,3.9
2005,조이혼율,3.인천광역시,부평구,3.5
2006,조이혼율,3.인천광역시,부평구,3.2
2007,조이혼율,3.인천광역시,부평구,3
2008,조이혼율,3.인천광역시,부평구,2.8
2009,조이혼율,3.인천광역시,부평구,2.8
2010,조이혼율,3.인천광역시,부평구,2.6
2011,조이혼율,3.인천광역시,부평구,2.5
2012,조이혼율,3.인천광역시,부평구,2.5
2013,조이혼율,3.인천광역시,부평구,2.4
2014,조이혼율,3.인천광역시,부평구,2.4
2015,조이혼율,3.인천광역시,부평구,2.3
2016,조이혼율,3.인천광역시,부평구,2.3
2017,조이혼율,3.인천광역시,부평구,2.3
2018,조이혼율,3.인천광역시,부평구,2.3
2019,조이혼율,3.인천광역시,부평구,2.2
2020,조이혼율,3.인천광역시,부평구,2.3
2021,조이혼율,3.인천광역시,부평구,2.2
2001,조이혼율,3.인천광역시,서구,4
2002,조이혼율,3.인천광역시,서구,4.3
2003,조이혼율,3.인천광역시,서구,4.9
2004,조이혼율,3.인천광역시,서구,4
2005,조이혼율,3.인천광역시,서구,3.5
2006,조이혼율,3.인천광역시,서구,3.4
2007,조이혼율,3.인천광역시,서구,3.1
2008,조이혼율,3.인천광역시,서구,2.8
2009,조이혼율,3.인천광역시,서구,2.9
2010,조이혼율,3.인천광역시,서구,2.7
2011,조이혼율,3.인천광역시,서구,2.7
2012,조이혼율,3.인천광역시,서구,2.6
2013,조이혼율,3.인천광역시,서구,2.5
2014,조이혼율,3.인천광역시,서구,2.6
2015,조이혼율,3.인천광역시,서구,2.5
2016,조이혼율,3.인천광역시,서구,2.5
2017,조이혼율,3.인천광역시,서구,2.4
2018,조이혼율,3.인천광역시,서구,2.6
2019,조이혼율,3.인천광역시,서구,2.4
2020,조이혼율,3.인천광역시,서구,2.4
2021,조이혼율,3.인천광역시,서구,2.4
2001,조이혼율,3.인천광역시,연수구,3.3
2002,조이혼율,3.인천광역시,연수구,3.1
2003,조이혼율,3.인천광역시,연수구,3.7
2004,조이혼율,3.인천광역시,연수구,3.2
2005,조이혼율,3.인천광역시,연수구,2.8
2006,조이혼율,3.인천광역시,연수구,2.5
2007,조이혼율,3.인천광역시,연수구,2.4
2008,조이혼율,3.인천광역시,연수구,2.3
2009,조이혼율,3.인천광역시,연수구,2.5
2010,조이혼율,3.인천광역시,연수구,2.2
2011,조이혼율,3.인천광역시,연수구,2
2012,조이혼율,3.인천광역시,연수구,2.2
2013,조이혼율,3.인천광역시,연수구,2.2
2014,조이혼율,3.인천광역시,연수구,2.1
2015,조이혼율,3.인천광역시,연수구,1.8
2016,조이혼율,3.인천광역시,연수구,1.9
2017,조이혼율,3.인천광역시,연수구,1.7
2018,조이혼율,3.인천광역시,연수구,1.8
2019,조이혼율,3.인천광역시,연수구,1.8
2020,조이혼율,3.인천광역시,연수구,1.5
2021,조이혼율,3.인천광역시,연수구,1.7
2001,조이혼율,3.인천광역시,옹진군,3.3
2002,조이혼율,3.인천광역시,옹진군,2.9
2003,조이혼율,3.인천광역시,옹진군,3.5
2004,조이혼율,3.인천광역시,옹진군,2.9
2005,조이혼율,3.인천광역시,옹진군,2.4
2006,조이혼율,3.인천광역시,옹진군,2.7
2007,조이혼율,3.인천광역시,옹진군,3
2008,조이혼율,3.인천광역시,옹진군,2.3
2009,조이혼율,3.인천광역시,옹진군,3
2010,조이혼율,3.인천광역시,옹진군,2.5
2011,조이혼율,3.인천광역시,옹진군,2.6
2012,조이혼율,3.인천광역시,옹진군,2.7
2013,조이혼율,3.인천광역시,옹진군,2.6
2014,조이혼율,3.인천광역시,옹진군,3.2
2015,조이혼율,3.인천광역시,옹진군,3.1
2016,조이혼율,3.인천광역시,옹진군,2.4
2017,조이혼율,3.인천광역시,옹진군,2.6
2018,조이혼율,3.인천광역시,옹진군,3
2019,조이혼율,3.인천광역시,옹진군,3.6
2020,조이혼율,3.인천광역시,옹진군,2.7
2021,조이혼율,3.인천광역시,옹진군,3.1
2001,조이혼율,3.인천광역시,중구,4.2
2002,조이혼율,3.인천광역시,중구,4.6
2003,조이혼율,3.인천광역시,중구,4.6
2004,조이혼율,3.인천광역시,중구,4
2005,조이혼율,3.인천광역시,중구,4.1
2006,조이혼율,3.인천광역시,중구,3.9
2007,조이혼율,3.인천광역시,중구,3.7
2008,조이혼율,3.인천광역시,중구,3.3
2009,조이혼율,3.인천광역시,중구,3.3
2010,조이혼율,3.인천광역시,중구,3.5
2011,조이혼율,3.인천광역시,중구,3.1
2012,조이혼율,3.인천광역시,중구,2.9
2013,조이혼율,3.인천광역시,중구,3.2
2014,조이혼율,3.인천광역시,중구,3.1
2015,조이혼율,3.인천광역시,중구,2.8
2016,조이혼율,3.인천광역시,중구,3
2017,조이혼율,3.인천광역시,중구,2.7
2018,조이혼율,3.인천광역시,중구,2.7
2019,조이혼율,3.인천광역시,중구,3
2020,조이혼율,3.인천광역시,중구,2.7
2021,조이혼율,3.인천광역시,중구,2.6
2001,조이혼율,4.경기도,,3.1
2002,조이혼율,4.경기도,,3.2
2003,조이혼율,4.경기도,,3.6
2004,조이혼율,4.경기도,,3.1
2005,조이혼율,4.경기도,,2.9
2006,조이혼율,4.경기도,,2.8
2007,조이혼율,4.경기도,,2.7
2008,조이혼율,4.경기도,,2.5
2009,조이혼율,4.경기도,,2.6
2010,조이혼율,4.경기도,,2.4
2011,조이혼율,4.경기도,,2.4
2012,조이혼율,4.경기도,,2.4
2013,조이혼율,4.경기도,,2.4
2014,조이혼율,4.경기도,,2.4
2015,조이혼율,4.경기도,,2.2
